NAME,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price
ZCTA5 10305,39.6,27052.0,,,,
ZCTA5 10306,40.5,44154.0,,,,
ZCTA5 10307,37.1,12514.0,,,,
ZCTA5 10308,41.3,25189.0,,,,
ZCTA5 10309,38.0,25369.0,,,,
ZCTA5 10310,34.3,11189.0,,,,
ZCTA5 10311,,0.0,,,,
ZCTA5 10312,40.3,50674.0,,,,
ZCTA5 10314,40.5,61979.0,,,,
ZCTA5 10451,31.7,821.0,,,,
ZCTA5 10452,30.1,856.0,,,,
ZCTA5 10453,29.4,973.0,,,,
ZCTA5 10454,28.8,773.0,,,,
ZCTA5 10455,29.0,725.0,,,,
ZCTA5 10456,30.6,808.0,,,,
ZCTA5 10457,28.4,1405.0,,,,
ZCTA5 10458,28.2,8004.0,,,,
ZCTA5 10459,27.5,572.0,,,,
ZCTA5 10460,29.6,1033.0,,,,
ZCTA5 10461,37.6,22433.0,,,,
ZCTA5 10462,35.4,10823.0,,,,
ZCTA5 10463,39.6,23151.0,,,,
ZCTA5 10464,49.0,3254.0,,,,
ZCTA5 10465,40.5,23876.0,,,,
ZCTA5 10466,35.0,2086.0,,,,
ZCTA5 10467,32.9,11018.0,,,,
ZCTA5 10468,31.6,2998.0,,,,
ZCTA5 10469,36.6,10698.0,,,,
ZCTA5 10470,36.6,6385.0,,,,
ZCTA5 10471,42.1,14334.0,,,,
ZCTA5 10472,30.4,1229.0,,,,
ZCTA5 10473,35.6,997.0,,,,
ZCTA5 10474,27.8,113.0,,,,
ZCTA5 10475,44.7,4498.0,,,,
ZCTA5 10501,39.6,1015.0,,,,
ZCTA5 10502,44.5,3565.0,,,,
ZCTA5 10503,57.7,201.0,,,,
ZCTA5 10504,40.7,7048.0,,,,
ZCTA5 10505,41.1,503.0,,,,
ZCTA5 10506,43.0,4738.0,,,,
ZCTA5 10507,38.6,4511.0,,,,
ZCTA5 10509,40.8,15974.0,,,,
ZCTA5 10510,43.4,8594.0,,,,
ZCTA5 10511,40.8,1743.0,,,,
ZCTA5 10512,41.7,21682.0,,,,
ZCTA5 10514,40.8,10649.0,,,,
ZCTA5 10516,43.3,4640.0,,,,
ZCTA5 10517,32.6,212.0,,,,
ZCTA5 10518,42.1,1376.0,,,,
ZCTA5 10519,49.2,109.0,,,,
ZCTA5 10520,44.8,9999.0,,,,
ZCTA5 10522,42.9,8002.0,,,,
ZCTA5 10523,36.8,2675.0,,,,
ZCTA5 10524,45.2,3847.0,,,,
ZCTA5 10526,40.9,1668.0,,,,
ZCTA5 10527,44.0,1085.0,,,,
ZCTA5 10528,38.3,9900.0,,,,
ZCTA5 10530,48.8,8108.0,,,,
ZCTA5 10532,43.3,4257.0,,,,
ZCTA5 10533,43.8,6147.0,,,,
ZCTA5 10535,40.0,709.0,,,,
ZCTA5 10536,43.6,9035.0,,,,
ZCTA5 10537,29.7,2022.0,,,,
ZCTA5 10538,41.5,15303.0,,,,
ZCTA5 10541,41.3,22368.0,,,,
ZCTA5 10543,41.0,13717.0,,,,
ZCTA5 10545,37.4,72.0,,,,
ZCTA5 10546,41.9,813.0,,,,
ZCTA5 10547,41.9,5845.0,,,,
ZCTA5 10548,46.7,2500.0,,,,
ZCTA5 10549,39.2,9928.0,,,,
ZCTA5 10550,34.2,3968.0,,,,
ZCTA5 10552,41.5,9133.0,,,,
ZCTA5 10553,39.8,338.0,,,,
ZCTA5 10560,48.2,4280.0,,,,
ZCTA5 10562,40.0,14903.0,,,,
ZCTA5 10566,36.2,8561.0,,,,
ZCTA5 10567,41.8,14521.0,,,,
ZCTA5 10570,38.9,10691.0,,,,
ZCTA5 10573,37.9,17509.0,,,,
ZCTA5 10576,46.7,4746.0,,,,
ZCTA5 10577,20.1,3548.0,,,,
ZCTA5 10578,39.7,610.0,,,,
ZCTA5 10579,41.1,7072.0,,,,
ZCTA5 10580,41.5,14999.0,,,,
ZCTA5 10583,42.4,30472.0,,,,
ZCTA5 10588,41.5,1568.0,,,,
ZCTA5 10589,56.3,7711.0,,,,
ZCTA5 10590,44.2,5950.0,,,,
ZCTA5 10591,37.3,12646.0,,,,
ZCTA5 10594,39.3,4084.0,,,,
ZCTA5 10595,36.0,5056.0,,,,
ZCTA5 10596,44.2,517.0,,,,
ZCTA5 10597,46.4,748.0,,,,
ZCTA5 10598,43.3,24361.0,,,,
ZCTA5 10601,40.4,4508.0,,,,
ZCTA5 10603,36.6,7217.0,,,,
ZCTA5 10604,40.5,6964.0,,,,
ZCTA5 10605,43.6,13632.0,,,,
ZCTA5 10606,37.3,5339.0,,,,
ZCTA5 10607,43.2,2648.0,,,,
ZCTA5 10701,33.4,16489.0,,,,
ZCTA5 10703,36.1,9023.0,,,,
ZCTA5 10704,40.8,19415.0,,,,
ZCTA5 10705,33.9,9021.0,,,,
ZCTA5 10706,44.9,7415.0,,,,
ZCTA5 10707,38.9,7465.0,,,,
ZCTA5 10708,42.5,16951.0,,,,
ZCTA5 10709,41.2,8216.0,,,,
ZCTA5 10710,43.8,13559.0,,,,
ZCTA5 10801,34.2,13383.0,,,,
ZCTA5 10803,38.6,9779.0,,,,
ZCTA5 10804,43.0,12327.0,,,,
ZCTA5 10805,41.7,9375.0,,,,
ZCTA5 10901,42.5,16854.0,,,,
ZCTA5 10910,,0.0,,,,
ZCTA5 10911,,0.0,,,,
ZCTA5 10913,40.7,4313.0,,,,
ZCTA5 10914,9.0,9.0,,,,
ZCTA5 10915,46.1,216.0,,,,
ZCTA5 10916,40.4,3640.0,,,,
ZCTA5 10917,37.8,1481.0,,,,
ZCTA5 10918,40.2,8981.0,,,,
ZCTA5 10919,44.1,961.0,,,,
ZCTA5 10920,41.7,5870.0,,,,
ZCTA5 10921,50.4,3153.0,,,,
ZCTA5 10922,42.9,787.0,,,,
ZCTA5 10923,35.9,4191.0,,,,
ZCTA5 10924,41.1,10296.0,,,,
ZCTA5 10925,37.6,3647.0,,,,
ZCTA5 10926,39.4,1790.0,,,,
ZCTA5 10927,34.3,2550.0,,,,
ZCTA5 10928,37.3,2511.0,,,,
ZCTA5 10930,39.9,7246.0,,,,
ZCTA5 10931,39.2,443.0,,,,
ZCTA5 10932,56.5,71.0,,,,
ZCTA5 10933,44.0,216.0,,,,
ZCTA5 10940,37.2,24401.0,,,,
ZCTA5 10941,37.7,6923.0,,,,
ZCTA5 10950,24.4,39572.0,,,,
ZCTA5 10952,22.0,34713.0,,,,
ZCTA5 10953,48.2,152.0,,,,
ZCTA5 10954,42.2,15083.0,,,,
ZCTA5 10956,43.8,24026.0,,,,
ZCTA5 10958,39.7,2354.0,,,,
ZCTA5 10960,38.6,9425.0,,,,
ZCTA5 10962,44.0,3965.0,,,,
ZCTA5 10963,37.7,2177.0,,,,
ZCTA5 10964,52.2,1548.0,,,,
ZCTA5 10965,40.6,12656.0,,,,
ZCTA5 10968,55.1,1906.0,,,,
ZCTA5 10969,43.6,886.0,,,,
ZCTA5 10970,41.7,5487.0,,,,
ZCTA5 10973,38.5,2101.0,,,,
ZCTA5 10974,38.1,2561.0,,,,
ZCTA5 10975,40.9,420.0,,,,
ZCTA5 10976,43.6,1748.0,,,,
ZCTA5 10977,27.8,22795.0,,,,
ZCTA5 10979,55.2,192.0,,,,
ZCTA5 10980,42.9,10740.0,,,,
ZCTA5 10983,43.1,3837.0,,,,
ZCTA5 10984,41.7,2380.0,,,,
ZCTA5 10985,20.0,115.0,,,,
ZCTA5 10986,37.6,1895.0,,,,
ZCTA5 10987,42.6,2855.0,,,,
ZCTA5 10988,35.3,764.0,,,,
ZCTA5 10989,46.6,6915.0,,,,
ZCTA5 10990,42.0,17166.0,,,,
ZCTA5 10992,40.6,7782.0,,,,
ZCTA5 10993,34.9,1700.0,,,,
ZCTA5 10994,40.8,5356.0,,,,
ZCTA5 10996,20.9,5736.0,,,,
ZCTA5 10998,42.6,2702.0,,,,
ZCTA5 11001,40.8,18071.0,,,,
ZCTA5 11003,36.6,9838.0,,,,
ZCTA5 11004,40.8,5821.0,,,,
ZCTA5 11005,79.5,1728.0,,,,
ZCTA5 11010,42.0,18947.0,,,,
ZCTA5 11020,44.5,3568.0,,,,
ZCTA5 11021,46.5,13360.0,,,,
ZCTA5 11023,44.0,7813.0,,,,
ZCTA5 11024,40.5,6753.0,,,,
ZCTA5 11030,43.1,14441.0,,,,
ZCTA5 11040,44.3,23529.0,,,,
ZCTA5 11042,83.1,313.0,,,,
ZCTA5 11050,42.0,22060.0,,,,
ZCTA5 11096,33.6,2310.0,,,,
ZCTA5 11101,32.6,6377.0,,,,
ZCTA5 11102,32.5,13614.0,,,,
ZCTA5 11103,35.1,21320.0,,,,
ZCTA5 11104,36.5,11065.0,,,,
ZCTA5 11105,35.0,24521.0,,,,
ZCTA5 11106,36.0,15740.0,,,,
ZCTA5 11109,31.4,1931.0,,,,
ZCTA5 11201,35.3,31717.0,,,,
ZCTA5 11203,38.2,2276.0,,,,
ZCTA5 11204,34.2,48852.0,,,,
ZCTA5 11205,29.4,15239.0,,,,
ZCTA5 11206,27.8,19243.0,,,,
ZCTA5 11207,30.0,1950.0,,,,
ZCTA5 11208,30.4,3274.0,,,,
ZCTA5 11209,38.4,50412.0,,,,
ZCTA5 11210,34.1,21493.0,,,,
ZCTA5 11211,28.6,59021.0,,,,
ZCTA5 11212,32.1,643.0,,,,
ZCTA5 11213,31.4,11306.0,,,,
ZCTA5 11214,40.9,41248.0,,,,
ZCTA5 11215,34.9,44332.0,,,,
ZCTA5 11216,34.1,5104.0,,,,
ZCTA5 11217,35.4,18305.0,,,,
ZCTA5 11218,32.4,39805.0,,,,
ZCTA5 11219,28.4,57358.0,,,,
ZCTA5 11220,32.5,16248.0,,,,
ZCTA5 11221,31.4,3405.0,,,,
ZCTA5 11222,34.0,25721.0,,,,
ZCTA5 11223,40.3,44296.0,,,,
ZCTA5 11224,47.3,24002.0,,,,
ZCTA5 11225,35.2,7419.0,,,,
ZCTA5 11226,33.9,5745.0,,,,
ZCTA5 11228,40.7,27145.0,,,,
ZCTA5 11229,40.6,51645.0,,,,
ZCTA5 11230,33.9,58552.0,,,,
ZCTA5 11231,34.4,19650.0,,,,
ZCTA5 11232,30.7,5707.0,,,,
ZCTA5 11233,31.8,1266.0,,,,
ZCTA5 11234,37.8,40960.0,,,,
ZCTA5 11235,45.6,52244.0,,,,
ZCTA5 11236,36.1,5303.0,,,,
ZCTA5 11237,28.8,5169.0,,,,
ZCTA5 11238,34.5,17371.0,,,,
ZCTA5 11239,42.1,3429.0,,,,
ZCTA5 11351,,0.0,,,,
ZCTA5 11354,42.1,10638.0,,,,
ZCTA5 11355,40.2,8584.0,,,,
ZCTA5 11356,37.2,8282.0,,,,
ZCTA5 11357,42.9,28127.0,,,,
ZCTA5 11358,41.1,17130.0,,,,
ZCTA5 11359,,0.0,,,,
ZCTA5 11360,47.4,12392.0,,,,
ZCTA5 11361,41.3,14322.0,,,,
ZCTA5 11362,47.4,8807.0,,,,
ZCTA5 11363,42.2,3915.0,,,,
ZCTA5 11364,40.8,15291.0,,,,
ZCTA5 11365,39.4,12975.0,,,,
ZCTA5 11366,41.9,5747.0,,,,
ZCTA5 11367,34.6,19613.0,,,,
ZCTA5 11368,31.3,6206.0,,,,
ZCTA5 11369,34.5,2246.0,,,,
ZCTA5 11370,33.5,8566.0,,,,
ZCTA5 11371,,0.0,,,,
ZCTA5 11372,38.4,11087.0,,,,
ZCTA5 11373,35.8,7385.0,,,,
ZCTA5 11374,40.2,22517.0,,,,
ZCTA5 11375,42.6,39349.0,,,,
ZCTA5 11377,36.0,18460.0,,,,
ZCTA5 11378,39.6,22157.0,,,,
ZCTA5 11379,43.8,25422.0,,,,
ZCTA5 11385,34.1,45045.0,,,,
ZCTA5 11411,42.6,354.0,,,,
ZCTA5 11412,38.3,345.0,,,,
ZCTA5 11413,39.4,506.0,,,,
ZCTA5 11414,45.8,20704.0,,,,
ZCTA5 11415,38.7,8821.0,,,,
ZCTA5 11416,32.0,3566.0,,,,
ZCTA5 11417,35.2,8280.0,,,,
ZCTA5 11418,34.7,6942.0,,,,
ZCTA5 11419,35.8,2223.0,,,,
ZCTA5 11420,35.9,3933.0,,,,
ZCTA5 11421,33.7,7675.0,,,,
ZCTA5 11422,36.8,1872.0,,,,
ZCTA5 11423,39.7,2818.0,,,,
ZCTA5 11424,,0.0,,,,
ZCTA5 11425,,0.0,,,,
ZCTA5 11426,38.8,7168.0,,,,
ZCTA5 11427,39.7,5176.0,,,,
ZCTA5 11428,38.6,2196.0,,,,
ZCTA5 11429,37.0,813.0,,,,
ZCTA5 11430,38.9,6.0,,,,
ZCTA5 11432,36.5,8624.0,,,,
ZCTA5 11433,32.3,210.0,,,,
ZCTA5 11434,36.7,946.0,,,,
ZCTA5 11435,34.9,8380.0,,,,
ZCTA5 11436,37.6,189.0,,,,
ZCTA5 11451,,0.0,,,,
ZCTA5 11501,42.7,13955.0,,,,
ZCTA5 11507,43.2,4942.0,,,,
ZCTA5 11509,53.4,2084.0,,,,
ZCTA5 11510,39.3,16027.0,,,,
ZCTA5 11514,41.1,3946.0,,,,
ZCTA5 11516,34.3,6408.0,,,,
ZCTA5 11518,40.8,9476.0,,,,
ZCTA5 11520,38.0,9699.0,,,,
ZCTA5 11530,41.7,24143.0,,,,
ZCTA5 11542,40.9,16625.0,,,,
ZCTA5 11545,45.3,10338.0,,,,
ZCTA5 11547,40.5,506.0,,,,
ZCTA5 11548,20.6,1285.0,,,,
ZCTA5 11549,20.4,1624.0,,,,
ZCTA5 11550,33.3,5033.0,,,,
ZCTA5 11552,39.2,12902.0,,,,
ZCTA5 11553,32.4,3947.0,,,,
ZCTA5 11554,41.3,27101.0,,,,
ZCTA5 11556,,0.0,,,,
ZCTA5 11557,44.9,6333.0,,,,
ZCTA5 11558,45.4,6224.0,,,,
ZCTA5 11559,36.0,7021.0,,,,
ZCTA5 11560,45.1,5784.0,,,,
ZCTA5 11561,43.4,28474.0,,,,
ZCTA5 11563,43.3,17577.0,,,,
ZCTA5 11565,41.6,7495.0,,,,
ZCTA5 11566,43.0,30263.0,,,,
ZCTA5 11568,27.4,2591.0,,,,
ZCTA5 11569,49.6,1459.0,,,,
ZCTA5 11570,42.4,21044.0,,,,
ZCTA5 11572,43.8,26061.0,,,,
ZCTA5 11575,33.5,354.0,,,,
ZCTA5 11576,45.8,9798.0,,,,
ZCTA5 11577,41.4,8397.0,,,,
ZCTA5 11579,43.4,4396.0,,,,
ZCTA5 11580,38.3,13691.0,,,,
ZCTA5 11581,39.0,12609.0,,,,
ZCTA5 11590,36.9,17537.0,,,,
ZCTA5 11596,43.9,8483.0,,,,
ZCTA5 11598,42.5,11521.0,,,,
ZCTA5 11691,30.8,14236.0,,,,
ZCTA5 11692,32.6,1721.0,,,,
ZCTA5 11693,39.6,5568.0,,,,
ZCTA5 11694,45.0,16002.0,,,,
ZCTA5 11697,49.3,4305.0,,,,
ZCTA5 11701,39.4,10171.0,,,,
ZCTA5 11702,40.9,13196.0,,,,
ZCTA5 11703,39.4,12421.0,,,,
ZCTA5 11704,39.0,28297.0,,,,
ZCTA5 11705,40.3,7091.0,,,,
ZCTA5 11706,35.6,25832.0,,,,
ZCTA5 11709,43.4,6208.0,,,,
ZCTA5 11710,41.8,29683.0,,,,
ZCTA5 11713,36.1,5709.0,,,,
ZCTA5 11714,41.7,18939.0,,,,
ZCTA5 11715,43.2,4337.0,,,,
ZCTA5 11716,40.2,9732.0,,,,
ZCTA5 11717,32.9,8735.0,,,,
ZCTA5 11718,40.8,2771.0,,,,
ZCTA5 11719,46.8,2176.0,,,,
ZCTA5 11720,37.8,23486.0,,,,
ZCTA5 11721,42.6,6111.0,,,,
ZCTA5 11722,32.6,7165.0,,,,
ZCTA5 11724,42.5,2737.0,,,,
ZCTA5 11725,42.6,25933.0,,,,
ZCTA5 11726,36.8,8234.0,,,,
ZCTA5 11727,38.7,18499.0,,,,
ZCTA5 11729,40.1,18604.0,,,,
ZCTA5 11730,41.2,11946.0,,,,
ZCTA5 11731,40.5,27649.0,,,,
ZCTA5 11732,42.1,2896.0,,,,
ZCTA5 11733,41.8,14948.0,,,,
ZCTA5 11735,41.5,24658.0,,,,
ZCTA5 11738,36.1,14468.0,,,,
ZCTA5 11739,42.2,1380.0,,,,
ZCTA5 11740,41.6,7957.0,,,,
ZCTA5 11741,40.4,22544.0,,,,
ZCTA5 11742,37.0,10440.0,,,,
ZCTA5 11743,43.4,35521.0,,,,
ZCTA5 11746,39.8,45198.0,,,,
ZCTA5 11747,44.0,16271.0,,,,
ZCTA5 11749,38.4,1522.0,,,,
ZCTA5 11751,40.6,11821.0,,,,
ZCTA5 11752,41.2,8270.0,,,,
ZCTA5 11753,45.0,8757.0,,,,
ZCTA5 11754,42.3,17808.0,,,,
ZCTA5 11755,39.6,10239.0,,,,
ZCTA5 11756,40.7,34916.0,,,,
ZCTA5 11757,40.1,37535.0,,,,
ZCTA5 11758,42.4,47490.0,,,,
ZCTA5 11762,43.5,20276.0,,,,
ZCTA5 11763,36.8,19840.0,,,,
ZCTA5 11764,39.8,11875.0,,,,
ZCTA5 11765,51.6,440.0,,,,
ZCTA5 11766,42.3,10049.0,,,,
ZCTA5 11767,40.5,13279.0,,,,
ZCTA5 11768,44.6,20281.0,,,,
ZCTA5 11769,43.9,8251.0,,,,
ZCTA5 11770,31.9,219.0,,,,
ZCTA5 11771,46.8,7780.0,,,,
ZCTA5 11772,37.4,31871.0,,,,
ZCTA5 11776,38.5,18820.0,,,,
ZCTA5 11777,41.4,8192.0,,,,
ZCTA5 11778,38.3,11245.0,,,,
ZCTA5 11779,39.6,32327.0,,,,
ZCTA5 11780,43.7,13742.0,,,,
ZCTA5 11782,42.6,13913.0,,,,
ZCTA5 11783,41.0,19569.0,,,,
ZCTA5 11784,36.5,19293.0,,,,
ZCTA5 11786,41.0,5733.0,,,,
ZCTA5 11787,40.8,33278.0,,,,
ZCTA5 11788,41.1,14014.0,,,,
ZCTA5 11789,35.2,6994.0,,,,
ZCTA5 11790,28.2,13588.0,,,,
ZCTA5 11791,40.3,19120.0,,,,
ZCTA5 11792,38.0,8854.0,,,,
ZCTA5 11793,41.6,28932.0,,,,
ZCTA5 11794,20.1,931.0,,,,
ZCTA5 11795,41.5,24123.0,,,,
ZCTA5 11796,41.6,3425.0,,,,
ZCTA5 11797,50.5,7517.0,,,,
ZCTA5 11798,32.0,1258.0,,,,
ZCTA5 11801,43.0,25632.0,,,,
ZCTA5 11803,44.7,23781.0,,,,
ZCTA5 11804,40.8,4597.0,,,,
ZCTA5 11901,39.3,16424.0,,,,
ZCTA5 11930,55.6,1098.0,,,,
ZCTA5 11931,68.5,46.0,,,,
ZCTA5 11932,59.5,671.0,,,,
ZCTA5 11933,49.7,5761.0,,,,
ZCTA5 11934,38.2,6616.0,,,,
ZCTA5 11935,51.7,3385.0,,,,
ZCTA5 11937,42.8,9962.0,,,,
ZCTA5 11939,53.2,1190.0,,,,
ZCTA5 11940,43.2,4618.0,,,,
ZCTA5 11941,52.4,1552.0,,,,
ZCTA5 11942,42.2,4506.0,,,,
ZCTA5 11944,50.8,2876.0,,,,
ZCTA5 11946,40.5,10586.0,,,,
ZCTA5 11947,46.8,121.0,,,,
ZCTA5 11948,55.0,713.0,,,,
ZCTA5 11949,38.4,12747.0,,,,
ZCTA5 11950,33.5,10742.0,,,,
ZCTA5 11951,36.4,10230.0,,,,
ZCTA5 11952,48.0,4250.0,,,,
ZCTA5 11953,39.7,8564.0,,,,
ZCTA5 11954,51.5,2744.0,,,,
ZCTA5 11955,48.5,2690.0,,,,
ZCTA5 11956,64.1,251.0,,,,
ZCTA5 11957,55.8,595.0,,,,
ZCTA5 11958,57.0,454.0,,,,
ZCTA5 11959,60.2,469.0,,,,
ZCTA5 11960,53.5,924.0,,,,
ZCTA5 11961,49.7,10425.0,,,,
ZCTA5 11962,64.8,205.0,,,,
ZCTA5 11963,50.2,5351.0,,,,
ZCTA5 11964,60.9,1460.0,,,,
ZCTA5 11965,50.3,781.0,,,,
ZCTA5 11967,35.3,18631.0,,,,
ZCTA5 11968,44.7,8771.0,,,,
ZCTA5 11970,51.8,846.0,,,,
ZCTA5 11971,50.1,5482.0,,,,
ZCTA5 11972,42.9,629.0,,,,
ZCTA5 11973,21.1,0.0,,,,
ZCTA5 11975,56.4,325.0,,,,
ZCTA5 11976,49.6,1593.0,,,,
ZCTA5 11977,53.7,2323.0,,,,
ZCTA5 11978,51.7,2708.0,,,,
ZCTA5 11980,40.3,4116.0,,,,
ZCTA5 12007,39.1,84.0,,,,
ZCTA5 12008,42.5,520.0,,,,
ZCTA5 12009,44.8,6699.0,,,,
ZCTA5 12010,41.5,23316.0,,,,
ZCTA5 12015,44.2,3006.0,,,,
ZCTA5 12017,41.2,377.0,,,,
ZCTA5 12018,43.3,7205.0,,,,
ZCTA5 12019,41.9,13354.0,,,,
ZCTA5 12020,39.5,28753.0,,,,
ZCTA5 12022,47.5,922.0,,,,
ZCTA5 12023,48.4,2125.0,,,,
ZCTA5 12024,12.8,59.0,,,,
ZCTA5 12025,44.0,5160.0,,,,
ZCTA5 12027,42.9,3717.0,,,,
ZCTA5 12028,34.5,1179.0,,,,
ZCTA5 12029,42.5,1024.0,,,,
ZCTA5 12031,48.8,127.0,,,,
ZCTA5 12032,47.1,737.0,,,,
ZCTA5 12033,42.8,7764.0,,,,
ZCTA5 12035,47.5,546.0,,,,
ZCTA5 12036,46.0,236.0,,,,
ZCTA5 12037,44.4,4232.0,,,,
ZCTA5 12040,37.9,72.0,,,,
ZCTA5 12041,43.0,414.0,,,,
ZCTA5 12042,52.2,417.0,,,,
ZCTA5 12043,30.3,7572.0,,,,
ZCTA5 12045,42.9,407.0,,,,
ZCTA5 12046,41.1,953.0,,,,
ZCTA5 12047,43.2,17552.0,,,,
ZCTA5 12051,35.7,4541.0,,,,
ZCTA5 12052,44.3,1343.0,,,,
ZCTA5 12053,43.5,3980.0,,,,
ZCTA5 12054,41.9,15425.0,,,,
ZCTA5 12056,45.2,2179.0,,,,
ZCTA5 12057,38.5,2201.0,,,,
ZCTA5 12058,47.9,1286.0,,,,
ZCTA5 12059,45.4,1600.0,,,,
ZCTA5 12060,45.1,1227.0,,,,
ZCTA5 12061,40.9,7807.0,,,,
ZCTA5 12062,51.5,1433.0,,,,
ZCTA5 12063,40.8,373.0,,,,
ZCTA5 12064,50.8,443.0,,,,
ZCTA5 12065,39.6,36859.0,,,,
ZCTA5 12066,43.6,2758.0,,,,
ZCTA5 12067,35.9,1309.0,,,,
ZCTA5 12068,39.3,2945.0,,,,
ZCTA5 12069,29.1,93.0,,,,
ZCTA5 12070,37.9,1654.0,,,,
ZCTA5 12071,50.3,230.0,,,,
ZCTA5 12072,39.7,2538.0,,,,
ZCTA5 12074,47.4,2865.0,,,,
ZCTA5 12075,48.5,2875.0,,,,
ZCTA5 12076,50.2,1364.0,,,,
ZCTA5 12077,43.2,4954.0,,,,
ZCTA5 12078,41.7,22351.0,,,,
ZCTA5 12083,45.8,3474.0,,,,
ZCTA5 12084,35.9,3450.0,,,,
ZCTA5 12085,46.9,304.0,,,,
ZCTA5 12086,51.6,1331.0,,,,
ZCTA5 12087,38.6,1124.0,,,,
ZCTA5 12089,46.6,38.0,,,,
ZCTA5 12090,44.1,5946.0,,,,
ZCTA5 12092,46.8,1132.0,,,,
ZCTA5 12093,47.7,1702.0,,,,
ZCTA5 12094,41.2,1658.0,,,,
ZCTA5 12095,39.4,11211.0,,,,
ZCTA5 12106,42.1,1997.0,,,,
ZCTA5 12108,49.8,322.0,,,,
ZCTA5 12110,39.3,17643.0,,,,
ZCTA5 12115,61.3,212.0,,,,
ZCTA5 12116,49.0,1663.0,,,,
ZCTA5 12117,44.6,3163.0,,,,
ZCTA5 12118,39.0,13620.0,,,,
ZCTA5 12120,37.4,805.0,,,,
ZCTA5 12121,41.6,1924.0,,,,
ZCTA5 12122,45.9,4545.0,,,,
ZCTA5 12123,42.5,5067.0,,,,
ZCTA5 12124,30.5,592.0,,,,
ZCTA5 12125,45.0,1185.0,,,,
ZCTA5 12130,38.6,1192.0,,,,
ZCTA5 12131,66.6,66.0,,,,
ZCTA5 12132,47.3,156.0,,,,
ZCTA5 12134,46.4,3677.0,,,,
ZCTA5 12136,55.1,756.0,,,,
ZCTA5 12137,42.3,1763.0,,,,
ZCTA5 12138,45.0,3223.0,,,,
ZCTA5 12139,50.8,118.0,,,,
ZCTA5 12140,37.9,1678.0,,,,
ZCTA5 12143,43.2,4359.0,,,,
ZCTA5 12144,41.2,18192.0,,,,
ZCTA5 12147,50.5,443.0,,,,
ZCTA5 12148,41.4,3948.0,,,,
ZCTA5 12149,35.4,2361.0,,,,
ZCTA5 12150,41.6,713.0,,,,
ZCTA5 12151,45.2,521.0,,,,
ZCTA5 12153,40.3,937.0,,,,
ZCTA5 12154,41.0,2624.0,,,,
ZCTA5 12155,41.7,2004.0,,,,
ZCTA5 12156,43.6,812.0,,,,
ZCTA5 12157,41.2,4186.0,,,,
ZCTA5 12158,39.3,5691.0,,,,
ZCTA5 12159,44.0,7181.0,,,,
ZCTA5 12160,40.3,931.0,,,,
ZCTA5 12161,34.6,310.0,,,,
ZCTA5 12164,50.8,313.0,,,,
ZCTA5 12165,56.3,164.0,,,,
ZCTA5 12166,43.4,1312.0,,,,
ZCTA5 12167,50.7,2413.0,,,,
ZCTA5 12168,43.4,2012.0,,,,
ZCTA5 12169,49.9,203.0,,,,
ZCTA5 12170,37.7,4844.0,,,,
ZCTA5 12172,52.7,219.0,,,,
ZCTA5 12173,45.9,1700.0,,,,
ZCTA5 12174,39.4,405.0,,,,
ZCTA5 12175,40.2,891.0,,,,
ZCTA5 12176,43.2,416.0,,,,
ZCTA5 12177,51.3,428.0,,,,
ZCTA5 12180,33.2,40383.0,,,,
ZCTA5 12182,39.8,11517.0,,,,
ZCTA5 12183,39.4,2334.0,,,,
ZCTA5 12184,45.4,6335.0,,,,
ZCTA5 12185,39.6,2780.0,,,,
ZCTA5 12186,44.7,5784.0,,,,
ZCTA5 12187,35.3,354.0,,,,
ZCTA5 12188,39.8,10444.0,,,,
ZCTA5 12189,34.9,14552.0,,,,
ZCTA5 12190,52.8,680.0,,,,
ZCTA5 12192,40.6,1562.0,,,,
ZCTA5 12193,42.3,1908.0,,,,
ZCTA5 12194,61.8,154.0,,,,
ZCTA5 12195,63.2,241.0,,,,
ZCTA5 12196,46.8,3134.0,,,,
ZCTA5 12197,44.7,2205.0,,,,
ZCTA5 12198,37.9,7030.0,,,,
ZCTA5 12202,31.0,2135.0,,,,
ZCTA5 12203,33.4,23291.0,,,,
ZCTA5 12204,32.1,4182.0,,,,
ZCTA5 12205,43.3,24004.0,,,,
ZCTA5 12206,29.7,5036.0,,,,
ZCTA5 12207,34.3,567.0,,,,
ZCTA5 12208,36.0,15720.0,,,,
ZCTA5 12209,35.0,5346.0,,,,
ZCTA5 12210,29.8,3929.0,,,,
ZCTA5 12211,45.8,10159.0,,,,
ZCTA5 12222,19.4,4064.0,,,,
ZCTA5 12302,43.3,25801.0,,,,
ZCTA5 12303,40.6,23366.0,,,,
ZCTA5 12304,40.0,12424.0,,,,
ZCTA5 12305,37.3,3203.0,,,,
ZCTA5 12306,41.9,23332.0,,,,
ZCTA5 12307,30.7,1683.0,,,,
ZCTA5 12308,29.6,10587.0,,,,
ZCTA5 12309,42.6,24835.0,,,,
ZCTA5 12401,41.4,26461.0,,,,
ZCTA5 12404,40.0,3116.0,,,,
ZCTA5 12405,66.0,353.0,,,,
ZCTA5 12406,31.4,528.0,,,,
ZCTA5 12407,52.2,128.0,,,,
ZCTA5 12409,51.3,459.0,,,,
ZCTA5 12410,48.2,420.0,,,,
